source,target,is_chronic_path,gender_f,gender_m,gender_all,age_le_40,age_mid,age_gt_60,age_all,within_02_years,within_05_years,within_10_years,within_all_years,Weight
17,5,0,1,0,1,1,0,0,1,1,1,1,1,23
17,8,0,0,1,1,0,0,1,1,0,1,1,1,6
17,8,0,0,1,1,0,0,1,1,1,1,1,1,280
17,8,0,0,1,1,0,1,0,1,0,0,0,1,6
17,8,0,0,1,1,0,1,0,1,0,1,1,1,4
17,8,0,0,1,1,0,1,0,1,1,1,1,1,79
17,8,0,0,1,1,1,0,0,1,0,1,1,1,2
17,8,0,0,1,1,1,0,0,1,1,1,1,1,8
17,8,0,1,0,1,0,0,1,1,0,0,0,1,1
17,8,0,1,0,1,0,0,1,1,0,0,1,1,1
17,8,0,1,0,1,0,0,1,1,0,1,1,1,8
17,8,0,1,0,1,0,0,1,1,1,1,1,1,138
17,8,0,1,0,1,0,1,0,1,0,0,0,1,2
17,8,0,1,0,1,0,1,0,1,0,0,1,1,3
17,8,0,1,0,1,0,1,0,1,0,1,1,1,4
17,8,0,1,0,1,0,1,0,1,1,1,1,1,30
17,8,0,1,0,1,1,0,0,1,0,0,0,1,1
17,8,0,1,0,1,1,0,0,1,0,0,1,1,3
17,8,0,1,0,1,1,0,0,1,1,1,1,1,15
17,16,0,0,1,1,0,0,1,1,1,1,1,1,1
17,16,0,0,1,1,1,0,0,1,1,1,1,1,3
17,16,0,1,0,1,0,0,1,1,1,1,1,1,1
17,16,0,1,0,1,0,1,0,1,1,1,1,1,13
17,16,0,1,0,1,1,0,0,1,1,1,1,1,6
17,9,0,0,1,1,0,0,1,1,0,0,0,1,1
17,9,0,0,1,1,0,0,1,1,1,1,1,1,80
17,9,0,0,1,1,0,1,0,1,1,1,1,1,6
17,9,0,0,1,1,1,0,0,1,1,1,1,1,6
17,9,0,1,0,1,0,0,1,1,0,1,1,1,1
17,9,0,1,0,1,0,0,1,1,1,1,1,1,19
17,18,0,0,1,1,0,0,1,1,1,1,1,1,4
17,18,0,1,0,1,0,0,1,1,1,1,1,1,1
17,19,0,1,0,1,0,0,1,1,0,1,1,1,1
17,19,0,1,0,1,0,0,1,1,1,1,1,1,21
17,19,0,1,0,1,0,1,0,1,1,1,1,1,25
17,19,0,1,0,1,1,0,0,1,1,1,1,1,6
17,20,0,0,1,1,0,0,1,1,0,1,1,1,1
17,20,0,0,1,1,0,0,1,1,1,1,1,1,66
17,20,0,0,1,1,0,1,0,1,1,1,1,1,52
17,20,0,0,1,1,1,0,0,1,0,1,1,1,2
17,20,0,0,1,1,1,0,0,1,1,1,1,1,14
17,20,0,1,0,1,0,0,1,1,1,1,1,1,52
17,20,0,1,0,1,0,1,0,1,1,1,1,1,29
17,20,0,1,0,1,1,0,0,1,0,0,1,1,1
17,20,0,1,0,1,1,0,0,1,0,1,1,1,1
17,20,0,1,0,1,1,0,0,1,1,1,1,1,6
17,10,0,0,1,1,0,0,1,1,0,0,1,1,2
17,10,0,0,1,1,0,0,1,1,0,1,1,1,2
17,10,0,0,1,1,0,0,1,1,1,1,1,1,60
17,10,0,0,1,1,0,1,0,1,0,0,0,1,1
17,10,0,0,1,1,0,1,0,1,0,1,1,1,1
17,10,0,0,1,1,0,1,0,1,1,1,1,1,22
17,10,0,0,1,1,1,0,0,1,1,1,1,1,12
17,10,0,1,0,1,0,0,1,1,0,1,1,1,3
17,10,0,1,0,1,0,0,1,1,1,1,1,1,148
17,10,0,1,0,1,0,1,0,1,0,0,0,1,1
17,10,0,1,0,1,0,1,0,1,0,1,1,1,2
17,10,0,1,0,1,0,1,0,1,1,1,1,1,43
17,10,0,1,0,1,1,0,0,1,0,0,0,1,2
17,10,0,1,0,1,1,0,0,1,0,1,1,1,3
17,10,0,1,0,1,1,0,0,1,1,1,1,1,22
17,21,0,0,1,1,0,0,1,1,0,0,0,1,1
17,21,0,0,1,1,0,0,1,1,0,1,1,1,7
17,21,0,0,1,1,0,0,1,1,1,1,1,1,99
17,21,0,0,1,1,0,1,0,1,1,1,1,1,26
17,21,0,0,1,1,1,0,0,1,1,1,1,1,23
17,21,0,1,0,1,0,0,1,1,0,0,1,1,2
17,21,0,1,0,1,0,0,1,1,0,1,1,1,11
17,21,0,1,0,1,0,0,1,1,1,1,1,1,95
17,21,0,1,0,1,0,1,0,1,1,1,1,1,37
17,21,0,1,0,1,1,0,0,1,0,1,1,1,1
17,21,0,1,0,1,1,0,0,1,1,1,1,1,11
17,22,0,0,1,1,0,0,1,1,1,1,1,1,15
17,22,0,0,1,1,0,1,0,1,1,1,1,1,7
17,22,0,0,1,1,1,0,0,1,1,1,1,1,1
17,22,0,1,0,1,0,0,1,1,1,1,1,1,20
17,22,0,1,0,1,0,1,0,1,0,0,0,1,2
17,22,0,1,0,1,0,1,0,1,1,1,1,1,31
17,22,0,1,0,1,1,0,0,1,0,1,1,1,1
17,22,0,1,0,1,1,0,0,1,1,1,1,1,15
17,11,0,0,1,1,0,0,1,1,1,1,1,1,31
17,11,0,0,1,1,0,1,0,1,0,1,1,1,3
17,11,0,0,1,1,0,1,0,1,1,1,1,1,2
17,11,0,0,1,1,1,0,0,1,1,1,1,1,1
17,11,0,1,0,1,0,0,1,1,0,0,1,1,1
17,11,0,1,0,1,0,0,1,1,0,1,1,1,2
17,11,0,1,0,1,0,0,1,1,1,1,1,1,86
17,11,0,1,0,1,0,1,0,1,1,1,1,1,12
17,23,0,0,1,1,0,0,1,1,0,0,0,1,1
17,23,0,0,1,1,0,0,1,1,1,1,1,1,41
17,23,0,0,1,1,0,1,0,1,1,1,1,1,14
17,23,0,0,1,1,1,0,0,1,1,1,1,1,6
17,23,0,1,0,1,0,0,1,1,1,1,1,1,87
17,23,0,1,0,1,0,1,0,1,1,1,1,1,22
17,23,0,1,0,1,1,0,0,1,0,0,0,1,1
17,23,0,1,0,1,1,0,0,1,1,1,1,1,3
17,24,0,0,1,1,0,0,1,1,1,1,1,1,9
17,24,0,0,1,1,0,1,0,1,1,1,1,1,2
17,24,0,1,0,1,0,0,1,1,1,1,1,1,10
17,24,0,1,0,1,0,1,0,1,0,1,1,1,3
17,24,0,1,0,1,0,1,0,1,1,1,1,1,2
17,25,0,0,1,1,0,0,1,1,0,0,1,1,14
17,25,0,0,1,1,0,0,1,1,0,1,1,1,5
17,25,0,0,1,1,0,0,1,1,1,1,1,1,285
17,25,0,0,1,1,0,1,0,1,1,1,1,1,33
17,25,0,0,1,1,1,0,0,1,0,1,1,1,2
17,25,0,0,1,1,1,0,0,1,1,1,1,1,12
17,25,0,1,0,1,0,0,1,1,0,0,1,1,1
17,25,0,1,0,1,0,0,1,1,0,1,1,1,6
17,25,0,1,0,1,0,0,1,1,1,1,1,1,232
17,25,0,1,0,1,0,1,0,1,0,0,0,1,1
17,25,0,1,0,1,0,1,0,1,0,1,1,1,2
17,25,0,1,0,1,0,1,0,1,1,1,1,1,49
17,25,0,1,0,1,1,0,0,1,0,1,1,1,1
17,25,0,1,0,1,1,0,0,1,1,1,1,1,28
9,12,0,0,1,1,0,0,1,1,0,0,0,1,2
9,12,0,0,1,1,0,0,1,1,1,1,1,1,6
9,12,0,0,1,1,0,1,0,1,0,1,1,1,1
9,12,0,0,1,1,0,1,0,1,1,1,1,1,1
9,13,0,0,1,1,0,0,1,1,0,0,0,1,4
9,13,0,0,1,1,0,0,1,1,1,1,1,1,9
9,13,0,0,1,1,0,1,0,1,0,0,0,1,1
9,13,0,1,0,1,0,0,1,1,1,1,1,1,2
9,1,1,0,1,1,0,0,1,1,1,1,1,1,14
9,1,1,0,1,1,0,1,0,1,1,1,1,1,3
9,1,1,1,0,1,0,0,1,1,1,1,1,1,1
9,2,1,0,1,1,0,0,1,1,1,1,1,1,7
9,2,1,0,1,1,0,1,0,1,1,1,1,1,1
9,14,0,0,1,1,0,0,1,1,1,1,1,1,20
9,14,0,0,1,1,1,0,0,1,0,0,0,1,1
9,14,0,1,0,1,0,0,1,1,1,1,1,1,2
9,3,1,0,1,1,0,0,1,1,1,1,1,1,10
9,3,1,0,1,1,0,1,0,1,1,1,1,1,1
9,3,1,1,0,1,0,0,1,1,1,1,1,1,1
9,4,1,0,1,1,0,0,1,1,0,0,0,1,5
9,4,1,0,1,1,0,0,1,1,0,1,1,1,1
9,4,1,0,1,1,0,0,1,1,1,1,1,1,35
9,4,1,0,1,1,0,1,0,1,0,0,0,1,2
9,4,1,0,1,1,0,1,0,1,0,0,1,1,1
9,4,1,0,1,1,0,1,0,1,0,1,1,1,1
9,4,1,0,1,1,1,0,0,1,0,0,0,1,2
9,4,1,1,0,1,0,0,1,1,0,1,1,1,2
9,4,1,1,0,1,0,0,1,1,1,1,1,1,4
9,6,1,0,1,1,0,0,1,1,0,0,0,1,5
9,6,1,0,1,1,0,0,1,1,1,1,1,1,26
9,6,1,0,1,1,0,1,0,1,1,1,1,1,6
9,6,1,0,1,1,1,0,0,1,1,1,1,1,6
9,6,1,1,0,1,0,0,1,1,0,0,0,1,2
9,6,1,1,0,1,0,0,1,1,1,1,1,1,12
9,15,0,0,1,1,0,0,1,1,0,1,1,1,1
9,15,0,0,1,1,0,0,1,1,1,1,1,1,3
9,15,0,1,0,1,0,0,1,1,1,1,1,1,1
9,7,1,0,1,1,0,0,1,1,0,0,0,1,6
9,7,1,0,1,1,0,0,1,1,0,1,1,1,1
9,7,1,0,1,1,0,0,1,1,1,1,1,1,12
9,5,1,0,1,1,0,0,1,1,0,1,1,1,1
9,5,1,0,1,1,0,0,1,1,1,1,1,1,63
9,5,1,0,1,1,0,1,0,1,0,0,0,1,3
9,5,1,0,1,1,0,1,0,1,0,0,1,1,1
9,5,1,0,1,1,0,1,0,1,1,1,1,1,8
9,5,1,0,1,1,1,0,0,1,1,1,1,1,9
9,5,1,1,0,1,0,0,1,1,0,0,0,1,2
9,5,1,1,0,1,0,0,1,1,0,1,1,1,2
9,5,1,1,0,1,0,0,1,1,1,1,1,1,5
9,5,1,1,0,1,0,1,0,1,1,1,1,1,1
9,8,1,0,1,1,0,0,1,1,0,0,0,1,12
9,8,1,0,1,1,0,0,1,1,0,1,1,1,3
9,8,1,0,1,1,0,0,1,1,1,1,1,1,33
9,8,1,0,1,1,0,1,0,1,0,0,0,1,1
9,8,1,0,1,1,0,1,0,1,0,0,1,1,1
9,8,1,0,1,1,0,1,0,1,1,1,1,1,10
9,8,1,0,1,1,1,0,0,1,0,0,0,1,1
9,8,1,1,0,1,0,0,1,1,0,0,0,1,1
9,8,1,1,0,1,0,0,1,1,1,1,1,1,7
9,8,1,1,0,1,0,1,0,1,1,1,1,1,1
9,16,0,0,1,1,0,0,1,1,1,1,1,1,1
9,17,0,0,1,1,0,0,1,1,0,0,0,1,1
9,17,0,0,1,1,0,0,1,1,1,1,1,1,46
9,17,0,0,1,1,0,1,0,1,1,1,1,1,7
9,17,0,0,1,1,1,0,0,1,1,1,1,1,7
9,17,0,1,0,1,0,0,1,1,0,0,0,1,2
9,17,0,1,0,1,0,0,1,1,1,1,1,1,15
9,19,0,0,1,1,0,0,1,1,1,1,1,1,2
9,19,0,1,0,1,0,0,1,1,1,1,1,1,6
9,20,0,0,1,1,0,0,1,1,0,0,0,1,2
9,20,0,0,1,1,0,0,1,1,0,1,1,1,2
9,20,0,0,1,1,0,0,1,1,1,1,1,1,8
9,20,0,0,1,1,0,1,0,1,1,1,1,1,6
9,20,0,0,1,1,1,0,0,1,1,1,1,1,1
9,10,1,0,1,1,0,0,1,1,1,1,1,1,1
9,10,1,1,0,1,0,0,1,1,1,1,1,1,2
9,21,0,0,1,1,0,0,1,1,1,1,1,1,6
9,21,0,1,0,1,0,0,1,1,1,1,1,1,1
9,22,0,0,1,1,0,0,1,1,0,1,1,1,3
9,22,0,0,1,1,0,0,1,1,1,1,1,1,6
9,22,0,0,1,1,0,1,0,1,0,0,0,1,1
9,22,0,0,1,1,0,1,0,1,1,1,1,1,1
9,22,0,0,1,1,1,0,0,1,1,1,1,1,1
9,11,1,0,1,1,0,1,0,1,0,1,1,1,1
9,23,0,0,1,1,0,0,1,1,1,1,1,1,6
9,23,0,0,1,1,0,1,0,1,1,1,1,1,1
9,24,0,0,1,1,0,0,1,1,0,1,1,1,3
9,24,0,0,1,1,0,0,1,1,1,1,1,1,6
9,25,0,0,1,1,0,0,1,1,0,1,1,1,1
9,25,0,0,1,1,0,0,1,1,1,1,1,1,10
9,25,0,0,1,1,0,1,0,1,0,0,1,1,1
9,25,0,1,0,1,0,0,1,1,1,1,1,1,4
18,13,0,1,0,1,0,1,0,1,0,1,1,1,1
18,1,0,0,1,1,0,1,0,1,0,1,1,1,4
18,1,0,0,1,1,0,1,0,1,1,1,1,1,1
18,1,0,1,0,1,0,0,1,1,1,1,1,1,5
18,1,0,1,0,1,0,1,0,1,0,0,0,1,1
18,1,0,1,0,1,0,1,0,1,1,1,1,1,1
18,2,0,0,1,1,0,0,1,1,1,1,1,1,2
18,2,0,0,1,1,0,1,0,1,1,1,1,1,3
18,2,0,1,0,1,0,0,1,1,1,1,1,1,1
18,2,0,1,0,1,0,1,0,1,1,1,1,1,1
18,3,0,0,1,1,0,1,0,1,1,1,1,1,1
18,3,0,0,1,1,1,0,0,1,1,1,1,1,1
18,3,0,1,0,1,0,1,0,1,0,0,0,1,2
18,3,0,1,0,1,0,1,0,1,1,1,1,1,1
18,3,0,1,0,1,1,0,0,1,0,0,0,1,1
18,3,0,1,0,1,1,0,0,1,1,1,1,1,1
18,4,0,0,1,1,0,0,1,1,0,0,0,1,1
18,4,0,0,1,1,0,1,0,1,0,0,0,1,2
18,4,0,0,1,1,0,1,0,1,0,0,1,1,1
18,4,0,0,1,1,1,0,0,1,0,0,0,1,1
18,4,0,0,1,1,1,0,0,1,1,1,1,1,2
18,4,0,1,0,1,0,0,1,1,1,1,1,1,1
18,4,0,1,0,1,0,1,0,1,0,0,0,1,2
18,4,0,1,0,1,0,1,0,1,1,1,1,1,2
18,7,0,0,1,1,0,0,1,1,1,1,1,1,2
18,7,0,1,0,1,0,0,1,1,1,1,1,1,1
18,5,0,0,1,1,0,0,1,1,0,0,1,1,14
18,5,0,0,1,1,0,0,1,1,0,1,1,1,1
18,5,0,0,1,1,0,0,1,1,1,1,1,1,2
18,5,0,0,1,1,0,1,0,1,0,0,0,1,1
18,5,0,0,1,1,0,1,0,1,0,0,1,1,2
18,5,0,0,1,1,0,1,0,1,0,1,1,1,1
18,5,0,0,1,1,0,1,0,1,1,1,1,1,1
18,5,0,1,0,1,0,0,1,1,0,0,0,1,1
18,5,0,1,0,1,0,0,1,1,0,1,1,1,1
18,5,0,1,0,1,0,0,1,1,1,1,1,1,3
18,5,0,1,0,1,0,1,0,1,0,0,0,1,3
18,5,0,1,0,1,0,1,0,1,0,1,1,1,1
18,5,0,1,0,1,0,1,0,1,1,1,1,1,7
18,5,0,1,0,1,1,0,0,1,0,0,0,1,1
18,8,0,0,1,1,0,1,0,1,0,0,0,1,3
18,8,0,0,1,1,0,1,0,1,1,1,1,1,1
18,8,0,0,1,1,1,0,0,1,0,0,0,1,2
18,8,0,1,0,1,0,1,0,1,0,0,0,1,4
18,8,0,1,0,1,0,1,0,1,1,1,1,1,3
18,16,0,1,0,1,0,1,0,1,0,0,1,1,1
18,17,0,0,1,1,0,1,0,1,1,1,1,1,1
18,17,0,1,0,1,0,0,1,1,0,0,0,1,1
18,17,0,1,0,1,0,1,0,1,0,0,0,1,2
18,19,0,0,1,1,0,1,0,1,1,1,1,1,1
18,19,0,1,0,1,0,0,1,1,1,1,1,1,3
18,19,0,1,0,1,0,1,0,1,1,1,1,1,1
18,20,0,1,0,1,0,1,0,1,0,1,1,1,1
18,20,0,1,0,1,0,1,0,1,1,1,1,1,1
18,21,0,1,0,1,0,0,1,1,1,1,1,1,2
18,22,0,1,0,1,1,0,0,1,0,0,0,1,1
18,11,0,1,0,1,0,0,1,1,1,1,1,1,1
18,24,0,1,0,1,0,0,1,1,0,0,0,1,1
18,25,0,1,0,1,0,1,0,1,0,0,0,1,1
19,12,0,1,0,1,0,0,1,1,0,0,1,1,1
19,12,0,1,0,1,1,0,0,1,1,1,1,1,1
19,13,0,0,1,1,0,0,1,1,1,1,1,1,2
19,13,0,0,1,1,0,1,0,1,1,1,1,1,6
19,13,0,0,1,1,1,0,0,1,1,1,1,1,1
19,13,0,1,0,1,0,0,1,1,0,0,0,1,1
19,13,0,1,0,1,0,0,1,1,1,1,1,1,4
19,13,0,1,0,1,0,1,0,1,1,1,1,1,1
19,13,0,1,0,1,1,0,0,1,0,0,0,1,1
19,13,0,1,0,1,1,0,0,1,1,1,1,1,2
19,1,0,1,0,1,0,0,1,1,1,1,1,1,17
19,1,0,1,0,1,1,0,0,1,1,1,1,1,3
19,2,0,0,1,1,1,0,0,1,1,1,1,1,1
19,2,0,1,0,1,0,0,1,1,0,0,1,1,1
19,2,0,1,0,1,0,0,1,1,1,1,1,1,12
19,2,0,1,0,1,0,1,0,1,1,1,1,1,2
19,2,0,1,0,1,1,0,0,1,1,1,1,1,3
19,14,0,1,0,1,0,0,1,1,1,1,1,1,12
19,14,0,1,0,1,1,0,0,1,1,1,1,1,2
19,3,0,0,1,1,0,1,0,1,1,1,1,1,2
19,3,0,1,0,1,0,0,1,1,0,0,1,1,1
19,3,0,1,0,1,0,0,1,1,1,1,1,1,6
19,3,0,1,0,1,0,1,0,1,0,0,0,1,1
19,3,0,1,0,1,1,0,0,1,1,1,1,1,2
19,4,0,0,1,1,0,0,1,1,0,0,0,1,1
19,4,0,0,1,1,0,0,1,1,1,1,1,1,5
19,4,0,0,1,1,0,1,0,1,0,0,0,1,1
19,4,0,0,1,1,0,1,0,1,0,0,1,1,1
19,4,0,1,0,1,0,0,1,1,0,0,0,1,1
19,4,0,1,0,1,0,0,1,1,0,1,1,1,3
19,4,0,1,0,1,0,0,1,1,1,1,1,1,9
19,4,0,1,0,1,0,1,0,1,0,0,0,1,3
19,4,0,1,0,1,0,1,0,1,0,1,1,1,1
19,4,0,1,0,1,0,1,0,1,1,1,1,1,3
19,4,0,1,0,1,1,0,0,1,0,0,0,1,1
19,4,0,1,0,1,1,0,0,1,1,1,1,1,3
19,6,0,0,1,1,0,0,1,1,0,0,0,1,1
19,6,0,0,1,1,0,0,1,1,1,1,1,1,6
19,6,0,1,0,1,0,0,1,1,1,1,1,1,7
19,15,0,1,0,1,0,0,1,1,1,1,1,1,5
19,15,0,1,0,1,0,1,0,1,1,1,1,1,1
19,15,0,1,0,1,1,0,0,1,1,1,1,1,1
19,7,0,0,1,1,0,0,1,1,1,1,1,1,30
19,5,0,0,1,1,0,0,1,1,1,1,1,1,8
19,5,0,0,1,1,0,1,0,1,1,1,1,1,6
19,5,0,0,1,1,1,0,0,1,1,1,1,1,1
19,5,0,1,0,1,0,0,1,1,0,0,0,1,1
19,5,0,1,0,1,0,0,1,1,0,0,1,1,1
19,5,0,1,0,1,0,0,1,1,0,1,1,1,2
19,5,0,1,0,1,0,0,1,1,1,1,1,1,54
19,5,0,1,0,1,0,1,0,1,0,0,0,1,1
19,5,0,1,0,1,0,1,0,1,1,1,1,1,9
19,5,0,1,0,1,1,0,0,1,1,1,1,1,3
19,8,0,0,1,1,0,0,1,1,0,1,1,1,1
19,8,0,0,1,1,0,1,0,1,0,0,0,1,1
19,8,0,0,1,1,0,1,0,1,1,1,1,1,8
19,8,0,1,0,1,0,0,1,1,0,0,0,1,1
19,8,0,1,0,1,0,0,1,1,1,1,1,1,19
19,8,0,1,0,1,0,1,0,1,0,0,0,1,2
19,8,0,1,0,1,0,1,0,1,0,0,1,1,1
19,8,0,1,0,1,0,1,0,1,1,1,1,1,2
19,8,0,1,0,1,1,0,0,1,0,0,0,1,1
19,8,0,1,0,1,1,0,0,1,1,1,1,1,1
19,16,0,0,1,1,0,1,0,1,1,1,1,1,4
19,17,0,0,1,1,0,0,1,1,1,1,1,1,1
19,17,0,1,0,1,0,0,1,1,0,0,0,1,8
19,17,0,1,0,1,0,0,1,1,1,1,1,1,14
19,17,0,1,0,1,0,1,0,1,1,1,1,1,2
19,17,0,1,0,1,1,0,0,1,1,1,1,1,8
19,9,0,0,1,1,0,0,1,1,1,1,1,1,8
19,9,0,1,0,1,0,0,1,1,1,1,1,1,6
19,18,0,0,1,1,0,1,0,1,1,1,1,1,1
19,18,0,1,0,1,0,0,1,1,1,1,1,1,1
19,18,0,1,0,1,0,1,0,1,1,1,1,1,1
19,20,0,0,1,1,0,0,1,1,0,1,1,1,2
19,20,0,0,1,1,0,0,1,1,1,1,1,1,1
19,20,0,1,0,1,0,0,1,1,1,1,1,1,1
19,20,0,1,0,1,1,0,0,1,1,1,1,1,1
19,10,0,0,1,1,0,0,1,1,0,0,1,1,1
19,10,0,0,1,1,0,1,0,1,1,1,1,1,10
19,10,0,1,0,1,0,0,1,1,1,1,1,1,41
19,10,0,1,0,1,0,1,0,1,1,1,1,1,4
19,10,0,1,0,1,1,0,0,1,0,0,0,1,1
19,10,0,1,0,1,1,0,0,1,1,1,1,1,9
19,21,0,0,1,1,0,0,1,1,1,1,1,1,4
19,21,0,1,0,1,0,0,1,1,1,1,1,1,9
19,22,0,0,1,1,0,0,1,1,1,1,1,1,24
19,22,0,0,1,1,0,1,0,1,1,1,1,1,2
19,22,0,0,1,1,1,0,0,1,1,1,1,1,1
19,22,0,1,0,1,0,0,1,1,1,1,1,1,7
19,22,0,1,0,1,0,1,0,1,1,1,1,1,2
19,22,0,1,0,1,1,0,0,1,0,1,1,1,2
19,22,0,1,0,1,1,0,0,1,1,1,1,1,4
19,11,0,0,1,1,0,1,0,1,1,1,1,1,6
19,11,0,1,0,1,0,0,1,1,1,1,1,1,4
19,11,0,1,0,1,0,1,0,1,0,0,1,1,1
19,23,0,0,1,1,0,0,1,1,0,0,0,1,1
19,23,0,1,0,1,0,0,1,1,0,0,0,1,2
19,23,0,1,0,1,0,0,1,1,1,1,1,1,1
19,23,0,1,0,1,1,0,0,1,0,0,0,1,1
19,23,0,1,0,1,1,0,0,1,1,1,1,1,2
19,24,0,1,0,1,0,0,1,1,1,1,1,1,9
19,24,0,1,0,1,1,0,0,1,0,0,0,1,1
19,25,0,1,0,1,0,0,1,1,0,0,0,1,3
19,25,0,1,0,1,0,0,1,1,1,1,1,1,16
20,12,0,0,1,1,0,0,1,1,1,1,1,1,55
20,12,0,0,1,1,0,1,0,1,0,0,1,1,1
20,12,0,0,1,1,0,1,0,1,0,1,1,1,1
20,12,0,0,1,1,0,1,0,1,1,1,1,1,37
20,12,0,0,1,1,1,0,0,1,0,0,1,1,1
20,12,0,0,1,1,1,0,0,1,1,1,1,1,1
20,12,0,1,0,1,0,0,1,1,1,1,1,1,36
20,12,0,1,0,1,0,1,0,1,0,1,1,1,1
20,12,0,1,0,1,0,1,0,1,1,1,1,1,35
20,12,0,1,0,1,1,0,0,1,1,1,1,1,4
20,13,0,0,1,1,0,0,1,1,1,1,1,1,3
20,13,0,0,1,1,0,1,0,1,1,1,1,1,1
20,13,0,1,0,1,0,0,1,1,1,1,1,1,7
20,13,0,1,0,1,0,1,0,1,0,0,1,1,1
20,13,0,1,0,1,0,1,0,1,1,1,1,1,35
20,13,0,1,0,1,1,0,0,1,0,1,1,1,1
20,13,0,1,0,1,1,0,0,1,1,1,1,1,3
20,1,0,0,1,1,0,0,1,1,1,1,1,1,1
20,1,0,0,1,1,0,1,0,1,0,0,0,1,1
20,1,0,0,1,1,0,1,0,1,1,1,1,1,3
20,1,0,1,0,1,0,0,1,1,1,1,1,1,2
20,1,0,1,0,1,0,1,0,1,0,0,0,1,1
20,1,0,1,0,1,0,1,0,1,0,1,1,1,1
20,1,0,1,0,1,0,1,0,1,1,1,1,1,1
20,2,0,0,1,1,0,0,1,1,0,0,0,1,1
20,2,0,0,1,1,0,0,1,1,1,1,1,1,2
20,2,0,0,1,1,1,0,0,1,1,1,1,1,1
20,2,0,1,0,1,0,0,1,1,0,1,1,1,1
20,2,0,1,0,1,0,0,1,1,1,1,1,1,10
20,2,0,1,0,1,0,1,0,1,1,1,1,1,2
20,2,0,1,0,1,1,0,0,1,1,1,1,1,4
20,14,0,0,1,1,0,0,1,1,1,1,1,1,49
20,14,0,0,1,1,0,1,0,1,1,1,1,1,10
20,14,0,1,0,1,0,1,0,1,0,1,1,1,1
20,3,0,0,1,1,0,0,1,1,1,1,1,1,7
20,3,0,0,1,1,0,1,0,1,0,1,1,1,1
20,3,0,0,1,1,0,1,0,1,1,1,1,1,6
20,3,0,0,1,1,1,0,0,1,1,1,1,1,1
20,3,0,1,0,1,0,0,1,1,0,0,0,1,3
20,3,0,1,0,1,0,0,1,1,1,1,1,1,5
20,3,0,1,0,1,0,1,0,1,0,0,0,1,1
20,3,0,1,0,1,0,1,0,1,1,1,1,1,8
20,4,0,0,1,1,0,0,1,1,0,0,1,1,2
20,4,0,0,1,1,0,0,1,1,0,1,1,1,2
20,4,0,0,1,1,0,0,1,1,1,1,1,1,88
20,4,0,0,1,1,0,1,0,1,0,0,0,1,13
20,4,0,0,1,1,0,1,0,1,0,0,1,1,2
20,4,0,0,1,1,0,1,0,1,1,1,1,1,7
20,4,0,0,1,1,1,0,0,1,1,1,1,1,1
20,4,0,1,0,1,0,0,1,1,0,0,0,1,1
20,4,0,1,0,1,0,0,1,1,0,1,1,1,2
20,4,0,1,0,1,0,0,1,1,1,1,1,1,22
20,4,0,1,0,1,0,1,0,1,0,0,0,1,7
20,4,0,1,0,1,0,1,0,1,0,0,1,1,2
20,4,0,1,0,1,0,1,0,1,0,1,1,1,1
20,4,0,1,0,1,0,1,0,1,1,1,1,1,12
20,4,0,1,0,1,1,0,0,1,0,0,0,1,1
20,4,0,1,0,1,1,0,0,1,1,1,1,1,1
20,6,0,0,1,1,0,0,1,1,1,1,1,1,24
20,6,0,0,1,1,0,1,0,1,0,0,0,1,6
20,6,0,0,1,1,0,1,0,1,1,1,1,1,10
20,6,0,0,1,1,1,0,0,1,1,1,1,1,2
20,6,0,1,0,1,0,0,1,1,1,1,1,1,1
20,6,0,1,0,1,0,1,0,1,1,1,1,1,6
20,15,0,0,1,1,0,0,1,1,1,1,1,1,86
20,15,0,0,1,1,0,1,0,1,1,1,1,1,14
20,15,0,0,1,1,1,0,0,1,1,1,1,1,9
20,15,0,1,0,1,0,0,1,1,0,0,0,1,2
20,15,0,1,0,1,0,0,1,1,1,1,1,1,31
20,15,0,1,0,1,0,1,0,1,1,1,1,1,25
20,15,0,1,0,1,1,0,0,1,0,1,1,1,1
20,15,0,1,0,1,1,0,0,1,1,1,1,1,1
20,7,0,0,1,1,0,0,1,1,0,0,0,1,1
20,7,0,0,1,1,0,0,1,1,1,1,1,1,1
20,7,0,1,0,1,0,0,1,1,1,1,1,1,1
20,5,0,0,1,1,0,0,1,1,0,0,0,1,1
20,5,0,0,1,1,0,0,1,1,0,0,1,1,7
20,5,0,0,1,1,0,0,1,1,0,1,1,1,3
20,5,0,0,1,1,0,0,1,1,1,1,1,1,60
20,5,0,0,1,1,0,1,0,1,0,0,0,1,6
20,5,0,0,1,1,0,1,0,1,0,1,1,1,4
20,5,0,0,1,1,0,1,0,1,1,1,1,1,40
20,5,0,0,1,1,1,0,0,1,0,1,1,1,1
20,5,0,0,1,1,1,0,0,1,1,1,1,1,11
20,5,0,1,0,1,0,0,1,1,0,0,0,1,8
20,5,0,1,0,1,0,0,1,1,0,0,1,1,7
20,5,0,1,0,1,0,0,1,1,0,1,1,1,5
20,5,0,1,0,1,0,0,1,1,1,1,1,1,73
20,5,0,1,0,1,0,1,0,1,0,0,0,1,4
20,5,0,1,0,1,0,1,0,1,0,1,1,1,1
20,5,0,1,0,1,0,1,0,1,1,1,1,1,35
20,5,0,1,0,1,1,0,0,1,0,0,0,1,2
20,5,0,1,0,1,1,0,0,1,1,1,1,1,2
